unique_id,core_id,citing_title,citing_author,cited_title,cited_author,citation_context,citation_class_label
CC384,82854584,"Psychotherapy and brain plasticity","Daniel Collerton","The evolution of the cognitive model of depression and its neurobiological correlates","Beck","There is decreased activity in the limbic system, especially the amygdala, with dorsolateral prefrontal cortex becoming relatively more active and orbitomedial and cingulate cortex less so; a move toward normality from patterns observed before treatment (Ochsner et al., 2002;Goldapple et al., 2004;Malhi et al., 2004;Ritchey et al., 2011;Hflich et al., 2012) and consistent with what is know of the processing of emotional stimuli ( Simpson et al., 2000;Northoff et al., 2004;Leppnen, 2006;#AUTHOR_TAG, 2008)",0
CC385,55853555,"WHAT DETERMINES CARPOOLING TO WORKPLACES IN BELGIUM: LOCATION, ORGANISATION, OR PROMOTION?","Thomas Vanoutrive","Catching a ride on the information super highway toward an understanding of internet based carpool formation and use","Buliung","In the literature most authors distinguish between household-based and non-household-based carpools which are also called internal and external carpools respectively ( #AUTHOR_TAG et al., 2010;Correia and Viegas, 2011;Ferguson, 1997a;Morency, 2007;Teal, 1987)",0
CC386,55853555,"WHAT DETERMINES CARPOOLING TO WORKPLACES IN BELGIUM: LOCATION, ORGANISATION, OR PROMOTION?","Thomas Vanoutrive","The Determinants of Ridesharing Literature Review","Hwang","Considering spatial structure, the more congested downtown areas, associated with a high transit access, less parking availability and higher parking costs, are stronger correlated with a higher use of SOV alternatives (#AUTHOR_TAG and Giuliano, 1990)",5
CC387,55853555,"WHAT DETERMINES CARPOOLING TO WORKPLACES IN BELGIUM: LOCATION, ORGANISATION, OR PROMOTION?","Thomas Vanoutrive","Carpooling and carpool clubs Clarifying concepts and assessing value enhancement possibilities through a Stated Preference web survey in","Correia","In the literature most authors distinguish between household-based and non-household-based carpools which are also called internal and external carpools respectively ( Buliung et al., 2010;#AUTHOR_TAG and Viegas, 2011;Ferguson, 1997a;Morency, 2007;Teal, 1987)",0
CC388,55853555,"WHAT DETERMINES CARPOOLING TO WORKPLACES IN BELGIUM: LOCATION, ORGANISATION, OR PROMOTION?","Thomas Vanoutrive","The rise and fall of the American carpool 1970 1990","Ferguson","In the literature most authors distinguish between household-based and non-household-based carpools which are also called internal and external carpools respectively ( Buliung et al., 2010;Correia and Viegas, 2011;#AUTHOR_TAG, 1997a;Morency, 2007;Teal, 1987)",5
CC389,55853555,"WHAT DETERMINES CARPOOLING TO WORKPLACES IN BELGIUM: LOCATION, ORGANISATION, OR PROMOTION?","Thomas Vanoutrive","Travelling to work will people move out of their cars","Kingham","However, the majority of workers does not carpool, the advantages of carpooling are most of the times not strong enough to entice commuters to give up the comfort of driving alone (Comsis Corporation, 1993;Hwang and Giuliano, 1990;#AUTHOR_TAG et al., 2001;Tsao and Lin, 1999)",5
CC390,55853555,"WHAT DETERMINES CARPOOLING TO WORKPLACES IN BELGIUM: LOCATION, ORGANISATION, OR PROMOTION?","Thomas Vanoutrive","Privatization as choice probability policy process and program outcome The case of transportation management associations","Ferguson","It was promoted during World War II to deal with oil and rubber shortages and during the oil crisis of the 1970s (#AUTHOR_TAG, 1997b;Gilbert and Perl, 2008).",5
CC391,55853555,"WHAT DETERMINES CARPOOLING TO WORKPLACES IN BELGIUM: LOCATION, ORGANISATION, OR PROMOTION?","Thomas Vanoutrive","Multilevel Statistical Models","Goldstein","The main aim of multilevel regression models is to deal with this grouping of observations (#AUTHOR_TAG, 1995;Hox, 2002;Luke, 2004)",0
CC392,55853555,"WHAT DETERMINES CARPOOLING TO WORKPLACES IN BELGIUM: LOCATION, ORGANISATION, OR PROMOTION?","Thomas Vanoutrive","Employer transport plans a case for regulation ","Rye","Given the low cost of most measures that encourage carpooling, employers indicate them as acceptable, with the exception of parking restrictions (#AUTHOR_TAG, 1999a;1999b)",2
CC393,55853555,"WHAT DETERMINES CARPOOLING TO WORKPLACES IN BELGIUM: LOCATION, ORGANISATION, OR PROMOTION?","Thomas Vanoutrive","Multilevel Analysis Techniques and Applications","Hox","The main aim of multilevel regression models is to deal with this grouping of observations (Goldstein, 1995;#AUTHOR_TAG, 2002;Luke, 2004)",5
CC394,55853555,"WHAT DETERMINES CARPOOLING TO WORKPLACES IN BELGIUM: LOCATION, ORGANISATION, OR PROMOTION?","Thomas Vanoutrive","Carpooling Who How and Why","Teal","In the literature most authors distinguish between household-based and non-household-based carpools which are also called internal and external carpools respectively ( Buliung et al., 2010;Correia and Viegas, 2011;Ferguson, 1997a;Morency, 2007;#AUTHOR_TAG, 1987)",5
CC395,55853555,"WHAT DETERMINES CARPOOLING TO WORKPLACES IN BELGIUM: LOCATION, ORGANISATION, OR PROMOTION?","Thomas Vanoutrive","Spatial and Temporal Factors in Estimating the Potential of Ride sharing for Demand Reduction","Tsao","Finding a carpool partner with the same origin and destination zone may be difficult, especially in low-density areas (#AUTHOR_TAG and Lin, 1999) and at larger distances from the destination",0
CC396,55853555,"WHAT DETERMINES CARPOOLING TO WORKPLACES IN BELGIUM: LOCATION, ORGANISATION, OR PROMOTION?","Thomas Vanoutrive","Modelling commuting mode choice with explicit consideration of carpool in the choice set formation","Habib","In contrast to studies like #AUTHOR_TAG et al",1
CC397,55853555,"WHAT DETERMINES CARPOOLING TO WORKPLACES IN BELGIUM: LOCATION, ORGANISATION, OR PROMOTION?","Thomas Vanoutrive","On the relationship between travel time and travel distance of commuters Reported versus network travel data in the Netherlands","Rietveld","Some authors classify carpool trips on the basis of the types of matching between origins and destinations (Morency, 2007;#AUTHOR_TAG et al., 1999)",5
CC398,55853555,"WHAT DETERMINES CARPOOLING TO WORKPLACES IN BELGIUM: LOCATION, ORGANISATION, OR PROMOTION?","Thomas Vanoutrive","Multilevel Modeling","Luke","The main aim of multilevel regression models is to deal with this grouping of observations (Goldstein, 1995;Hox, 2002;#AUTHOR_TAG, 2004)",0
CC399,55853555,"WHAT DETERMINES CARPOOLING TO WORKPLACES IN BELGIUM: LOCATION, ORGANISATION, OR PROMOTION?","Thomas Vanoutrive","Shaping carpool policies under rapid motorization the case of Chinese cities","Wang","It was promoted during World War II to deal with oil and rubber shortages and during the oil crisis of the 1970s (Ferguson, 1997b;Gilbert and Perl, 2008).More recently, carpooling was also advocated during the 2008 Olympics in Beijing as a response to driving restrictions ( #AUTHOR_TAG, 2011)",3
CC400,55853555,"WHAT DETERMINES CARPOOLING TO WORKPLACES IN BELGIUM: LOCATION, ORGANISATION, OR PROMOTION?","Thomas Vanoutrive","The ambivalence of ridesharing","Morency","their weekly trip to the supermarket.In the literature most authors distinguish between household-based and non-household-based carpools which are also called internal and external carpools respectively ( Buliung et al., 2010;Correia and Viegas, 2011;Ferguson, 1997a;#AUTHOR_TAG, 2007;Teal, 1987)",5
CC401,55853555,"WHAT DETERMINES CARPOOLING TO WORKPLACES IN BELGIUM: LOCATION, ORGANISATION, OR PROMOTION?","Thomas Vanoutrive","Empirically based development of a framework for advancing and stimulating collaboration in the chemical industry ASC creating sustainable chemical industrial parks","Reniers","chemical industrial parks ( #AUTHOR_TAG et al., 2010) creates the opportunity to invest in bus services as can be observed in the Antwerp port area where large chemical companies have established an extensive network of bus routes",0
