High photobiont diversity in the common European soil crust lichen Psora decipiens,Millennium ecosystem assessment Ecosystems and human well being desertification synthesis,"At first, BSCs were only described for drylands (arid and semiarid areas) which occupy 41 % of Earth's land area ( #AUTHOR_TAG et al",0
"From Implications to Dimensions: Science, Medicine and Ethics in Society",Public bioethics and public engagement The politics of proper talk,"Particular foci of work in this vein are explorations of the place, role and impact of public bioethics in policy and biomedicine [32,#AUTHOR_TAG,61,62], and examinations of the mutual reinforcement-and perhaps co-production-of social and epistemic innovation in regards to controversial and/or promissory technoscience [22,23]",3
Coronal Loops: Observations and Modeling of Confined Plasma,Cooling Active Region Loops Observed with SXT and TRACE,"In another study, hot monolithic loops visible with the Yohkoh/SXT were instead resolved as stranded cooler structures with TRACE at later times (#AUTHOR_TAG ), although the large time delay (1 to 3 hours) is hardly compatible with the cooling time from SXT to TRACE sensitivity",5
"Identifying restrictions in the order of accumulation of mutations during tumor progression: effects of passengers, evolutionary models, and sampling",Clonal evolution in cancer,"Passenger mutations can show a nonnegligible frequency because they ""hitchhike"" on drivers [#AUTHOR_TAG,30]",0
Diffusion of personalised services among Dutch municipalities: evolving channels of persuasion Paper submitted to Local Government Studies,Understanding E government Information systems in public administration,"These include socio-political problems of information sharing across traditional organisational boundaries (Mulgan, 2005;#AUTHOR_TAG, 2008), the existence of legacy systems (Pieterson et al., 2007) and concerns related to privacy issues ( Lips et al., 2004).",0
A tale of tails uncertainty and the social cost of carbon dioxide,Estimating a Climate Change Damage Function through General Equilibrium Modeling,"As most IAMs, damage is defined as a non-linear function (#AUTHOR_TAG and Roson, 2007)",0
Goal Commitments and the content of thoughts and dreams: basic principles,Personality and private experience individual variations in consciousness and in attention to subjective phenomena,"There are large individual differences in the amount of time that people desire to spend in imaginative daydreaming (#AUTHOR_TAG ; Bigelsen and Schupak, 2011), some valuing it as a resource for self-amusement and stimulation and others eager to reduce or eliminate it but unable to attain a daydream-free state.If moving between inner-directed and outward-directed states is a kind of automatic decision process, there must be a switching mechanism that employs some set of criteria for making the switch",0
A tale of tails uncertainty and the social cost of carbon dioxide,GHG Targets as Insurance Against catastrophic Climate Change,"Though some previous economic estimates have allowed for some possibility of catastrophic damage, recent research (#AUTHOR_TAG, 2010;Dietz et al., forthcoming) proposes further directions in which the relevant models can be adapted to better account for this factor.",4
Governance costs in foreign direct investments: A MNC headquarters challenge,The Organization of Production Evidence from the Aerospace Industry,"The conventional way of dealing with uncertainty and safeguarding problems within TCE logic, is to bring both sides of a transaction into common governance, typically a firm; which hence explains the vertical and horizontal boundaries of firms (#AUTHOR_TAG, 1984;Williamson, 1985)",0
Goal Commitments and the content of thoughts and dreams: basic principles,Male susceptibility to attentional capture by power cues,"Again, the point here is that encountering cues related in some way to one's goals takes higher processing priority over competing cues in a way that helps to explain the gravitation of undirected thought content to one or another of the individual's goals.On the assumption that males are more likely than women to be concerned with power and hence be drawn to its cues, #AUTHOR_TAG et al",0
Category learning in a dynamic world,The role of dimensional distinctiveness in children s and adults artifact categorization,"Where children draw boundaries between categories is influenced by category (object) properties, including distinctive features (#AUTHOR_TAG and Diesendruck, 2005), number of common features (Samuelson and Horst, 2007;Horst and Twomey, 2013), visual cues to animacy (Jones et al., 1991), the presence of category labels ( Sloutsky and Fisher, 2004;Plunkett et al., 2008) and the presence of other objects (e.g., identical or nonidentical exemplars Oakes and Ribar, 2005;Kovack-Lesh and Oakes, 2007).",0
Integration of audio-visual information for spatial decisions in children and adults,The Neural Basis of Decision Making,"Sensory decision-making can be understood to depend on the accumulation over time of evidence in favour of a hypothesis (for reviews, see Bogacz, Brown, Moehlis, Holmes, &amp; Cohen, 2006;#AUTHOR_TAG &amp; Shadlen, 2007)",0
Governance costs in foreign direct investments: A MNC headquarters challenge,Developing Effective Global Relationships through Staffing with Inpatriate Managers The Role of Interpersonal Trust,"Furthermore, MNC headquarters may try to increase trust between headquarters and subsidiaries (#AUTHOR_TAG, et al., 2011)",0
The cost-effectiveness of supported employment for adults with autism in the United Kingdom,Autism grows up opportunities for adults with autism,"Advantages include greater financial gains for the employees, wider social integration, increased worker satisfaction, higher self-esteem, more independent living, reduced family burden including a lower need for providing informal care, and service cost-savings (Beyer and Kilsby, 1996;Bond et al., 1997Bond et al., , 2008Crowther et al., 2001;#AUTHOR_TAG, 2010;Griffin et al., 1996;Heffernan and Pilkington, 2011;McCaughrin et al., 1993;Noble et al., 1991;Rhodes et al., 1987;Stevens and Martin, 1999)",0
"Peer review and citation data in predicting university rankings, a large-scale analysis",Bias in peer review,"Yet, peer review has been shown by [16], #AUTHOR_TAG and [18] amongst others to exhibit many forms of bias including institutional bias, gender / age related bias and bias against interdisciplinary research",0
On the representation of demand-side management in power system models,The power of efficiency Optimizing environmental and social benefits through demand side management Energy,"There is no common definition of demand-side management, and many authors differentiate only vaguely between DSM, demand response, and (temporarily) increased energy efficiency (e.g., #AUTHOR_TAG et al",0
